Item ID	Item Name	Item Type	Rare	Item Desc
2646	دمية مولي (خضراء)	Room Decoration	3	دمية موليلطيفة وأنيقة.
2647	دمية مولي (صفراء)	Room Decoration	3	دمية موليلطيفة ومتينة.
2648	دمية مولي (خوخ)	Room Decoration	3	دمية موليلطيفة ومنفوشة.
2649	دمية مولي (سوداء)	Room Decoration	3	دمية موليلطيفة لكن مخيفة.
2650	دمية مولي (حمراء)	Room Decoration	3	دمية موليلطيفة وشجاعة.
2651	دمية مولي (بيضاء)	Room Decoration	3	دمية موليلطيفة ورقيقة.
2652	لوحة فاتاليس	Room Decoration	3	لوحة تصوّر أمة عظيمةحلت بها كارثة.
2653	دمية راجانغ (سوداء)	Room Decoration	3	زينة تصور راجانغيستمتع على أرجوحة.
2654	دمية راجانغ (ذهبية)	Room Decoration	3	زينة تصور راجانغ غاضبيستمتع على أرجوحة.
2655	شعار شرايد	Room Decoration	3	يمثل الشعاربلد شرايد العظيمة.
2656	Iceborne's End - Arch-Tempered Velkhana	Room Decoration	3	Monster Hunter World: Iceborne- فيلكانا شديد الغضبسمة معركة
2657	Roar - Rathalos	Room Decoration	3	Monster Hunter- سمة الغابة والتلال
2658	Blood Red Horn - Monoblos	Room Decoration	3	Monster Hunter- سمة الصحراء
2659	Unavailable	Item	3	Unavailable
2660	Unavailable	Item	3	Unavailable
2661	Unavailable	Item	3	Unavailable
2662	Unavailable	Item	3	Unavailable
2663	Unavailable	Item	3	Unavailable
2664	Unavailable	Item	3	Unavailable
2665	Unavailable	Item	3	Unavailable
2666	Unavailable	Item	3	Unavailable
2667	Unavailable	Material	0	إيصال يُمنح لمن ساعد في الاستقصاءالخاص. يتم تسليمه للحداد من أجلشيء جميل!
2668	Unavailable	Material	0	تذكرة رُسم عليها موسواين وفيلاين.يتم تسليمها للحداد من أجل شيءجميل!
2669	Unavailable	Material	0	تذكرة رُسم عليها دودة ضخمة ورقعةعين. يتم تسليمها للحداد من أجل شيءجميل!
2670	Unavailable	Material	0	تذكرة رُسم عليها كولو-يا-كو. يتمتسليمها للحداد من أجل شيء جميل!
2671	Unavailable	Material	0	تذكرة رُسم عليها الحاكم الأسود البطل.يتم تسليمها للحداد من أجل شيء جميل!
2672	Unavailable	Material	0	حجر غريب يعرض السراب. يتم تسليمهللحداد من أجل شيء جميل!
2673	Unavailable	Material	0	مادة تُستخدم لتفعيل قدرات الويتشر.يتم تسليمها للحداد من أجل شيءجميل!
2674	Unavailable	Material	0	تخفيض ضرر عنصر الثلج. وأيضًا إبطالوباء الثلج وتأثيرات البرد وإبطاء الحركةمن المناطق المليئة بالجليد.
2675	تذكرة المُجمّد	Material	8	على اسم اكتشاف نطاق الصقيع الجديدالذي يبقي الطعام باردًا! يمكن جلبهاإلى ورشة الحدادة من أجل مفاجأة لطيفة!
2676	تذكرة ينبوع اللؤلؤ	Material	8	تذكرة عليها مكّاك ينبوع اللؤلؤ يستحم فيينبوع. يمكن جلبها إلى ورشة الحدادة منأجل مفاجأة لطيفة!
2677	كرة ثلج	Item	3	لخوض قتالات بكرات الثلج مع الأصدقاء،عليك بإلقاء هذه! إذا ضربت أحدًا عدةمرات...؟! <STYL MOJI_YELLOW_DEFAULT>(مهمة فقط)</STYL>
2678	رجل ثلج	Item	3	رجل ثلج ضخم يُمكن استخدامه فيصنع كرات ثلج. يُحصل عليه عندالمشاركة في احتفال سيليانا.
2679	تذكرة ناميال	Material	11	تذكرة تحمل صورة ناميال، سيد السيل. يمكن استعمالها في ورشة الحدادةلصناعة معدات جديدة.
2680	Unavailable	Item	3	Unavailable
2681	تذكرة فيلكانا	Material	11	تذكرة تصف فيلكانا، حاكم الصقيع.يمكن استعمالها في ورشة الحدادةلصناعة معدات جديدة.
2682	تذكرة أنياب الصقيع	Material	10	إثبات على أنك اصطدت باريوثأنياب الصقيع. يتم تسليمه للحدادمن أجل شيء جميل!
2683	عشب أخضر	Item	1	عشب أخضر موطنه الأصليجبال أركلاي. يعيد الصحة ويعالجالتحول إلى الزومبي. <STYL MOJI_YELLOW_DEFAULT>(مهمة فقط)</STYL>
2684	عشب أحمر	Item	1	عشب أحمر موطنه الأصلي جبال أركلاي.لا يمكن استخدامها كما هي.<STYL MOJI_YELLOW_DEFAULT>(مهمة فقط)</STYL>
2685	عشب منوع (أخضر وأحمر)	Item	2	هذا المزيج من عشبين مختلفينسيعيد لك صحتك الكاملةويعالج التحول إلى زومبي. <STYL MOJI_YELLOW_DEFAULT>(مهمة فقط)</STYL>
2686	تذكرة الدمج الفولاذي	Material	5	تذكرة مع وصفة دمج غريبةمطبوعة عليها. تُعطى لمسؤولةالدمج في سيليانا و...؟!
2687	تذكرة الدمج الفضي	Material	6	تذكرة مع وصفة دمج خاصةمطبوعة عليها. تُعطى لمسؤولةالدمج في سيليانا و...؟!
2688	حجر الدمج الفولاذي	Material	5	Unavailable
2689	حجر الدمج الفضي	Material	6	Unavailable
2690	تذكرة الدمج الذهبي	Material	9	تذكرة مع وصفة دمج مدهشةمطبوعة عليها. تُعطى لمسؤولةالدمج في سيليانا و...؟!
2691	تذكرة الدمج النجمي	Material	10	تذكرة مع وصفة دمج خارقةمطبوعة عليها. تُعطى لمسؤولةالدمج في سيليانا و...؟!
2692	حجر الدمج الذهبي	Material	9	Unavailable
2693	حجر الدمج النجمي	Material	10	Unavailable
2694	قطعة قوة التنين	Material	11	جزء مأخوذ من صافيجيفا. لهشعور من عالم آخر وكأن الطاقة تتدفق منالداخل. <STYL MOJI_YELLOW_DEFAULT>(يتم تقييمه بعد الاستقصاء)</STYL>
2695	Unavailable	Item	3	Unavailable
2696	شظية دراكولايت	Material	7	كمية صغيرة من طاقة الأرض تقبع داخلها.تستطيع أن توقظ القوى المخبأة عنددمجها مع مواد خاصة.
2697	دراكولايت	Material	8	طاقة الأرض تقبع داخلها.تستطيع أن توقظ القوى المخبأةعند دمجها مع مواد خاصة.
2698	دراكولايت كبيرة	Material	9	كمية كبيرة من طاقة الأرض تقبع داخلها.تستطيع أن توقظ القوى المخبأة عنددمجها مع مواد خاصة.
2699	دراكولايت متصلبة	Material	10	كمية هائلة من طاقة الأرض تقبع داخلها.تستطيع أن توقظ القوى المخبأة عنددمجها مع مواد خاصة.
2700	دراكولايت خالصة	Material	11	كمية ضخمة للغاية من طاقة الأرض تقبعداخلها. تستطيع أن توقظ القوى المخبأةعند دمجها مع مواد خاصة.
2701	فراء الثلج الفضي	Material	10	من مواد باريوث أنياب الصقيع النادرةجدًا. يمكن الحصول عليه غالبًا كمكافأة.يُستخدم بشكل واسع لأغراض متعددة.
2702	مخلب محطم الجبل	Material	10	من مواد باريوث أنياب الصقيع النادرةجدًا. يمكن الحصول عليه بالتقطيعوكمكافأة. حاد ويُستخدم في أسلحة كثيرة.
2703	أنياب صقيع معدن أبيض	Material	10	من مواد باريوث أنياب الصقيع النادرةجدًا. يُحصل عليه بكسر رأسه.حاد، ويُستخدم في أسلحة متعددة.
2704	مخطوطة النسر الأسود	Material	9	مخطوطة تركها النسر الأسودوهو صيّاد مهووس بالتنين المعمر.اعرضها على الحداد وشاهد ما سيحدث!
2705	بوتقة دودة ضخمة	Material	8	صنع اللينيان هذه البوتقة لصيدالدود الضخم، وهذا سبب اسمها.اعرضها على الحداد وشاهد ما سيحدث!
2706	شارة ستارز	Material	11	شارة مميزة لقسم العمليات الخاصةلشرطة مدينة راكون، ستارز.تُستبدل مقابل عتاد وإضافات مميزة.
2707	HARDUMMY	Material	9	HARDUMMY
2708	HARDUMMY	Material	10	HARDUMMY
2709	HARDUMMY	Material	11	HARDUMMY
2710	تذكرة مبهجة	Material	8	تذكرة يتم الحصول عليها لحضور احتفالبهجة العطلة. استبدلهابمعدات خاصة أو عناصر.
2711	تذكرة البطريق	Material	9	يزين بطريقان منفوشان هذه التذكرة.تعبيرهما مبهم.تُعرض على ورشة الحدادة!
2712	قماش تنين مختوم	Material	9	قماش يستخدم لختم جثة تنين معمِّرمخيف. بغض النظر عن حقيقة الأمر،فشؤمه كافٍ.
2713	تذكرة تقوية	Material	9	نتاج تقويتك لهذه العضلاتوتضخيمها!تُعرض على ورشة الحدادة!
2714	تذكرة البلطة	Material	9	مخططات للصيّادين الذين بحاجة إلىصحبة مفيدة عند البحث عن الخاماتالنادرة. تُعرض على ورشة الحدادة!
2715	تذكرة الامتنان	Material	8	تذكرة يتم الحصول عليها لحضور احتفالالتقدير الكبير. تُستبدل بمعدات خاصة أوعناصر.
2716	تذكرة البشري التنين	Material	9	دليل صداقاتك مع البشر التنانين.هناك ختم غامض مطبوع عليها.تُعرض على ورشة الحدادة!
2717	تذكرة الاحتفال	Material	9	تذكرة ذهبية من ورق القصدير، تُستخدمكزينة لاحتفالات النقابة.أحضرها إلى ورشة الحدادة و...؟!
2718	تذكرة مطعم اللحم	Material	9	أعد الطاهي وجبة لحم شهية خاصةمن أجلك! يُعرض هذا الطلب علىورشة الحدادة!
2719	ختم عصر اللازورد	Material	10	ختم شرف من USJ. أسماء من يعطونالناس الأمل ستتردد بفخر في العالم.
2720	جوهرة عصر اللازورد كبيرة	Material	11	مادة خاصة من USJ إلى مَن يمنحالأحلام للجميع. النور اللازوردييرسم طريقًا لمستقبل مشرق.
2721	تذكرة الازدهار الكامل	Material	8	تذكرة يتم الحصول عليها لحضور احتفالالازدهار الكامل. يمكن استبدالها بمعداتخاصة أو بالعناصر.
2722	تذكرة سمكة وِت	Material	9	تذكرة من باحث أسماك لديه مخطوطاتسمكة وِت. عليك عرضها على الحدادومشاهدة ما سيحدث!
2723	تذكرة كراك ناعم II	Material	9	تذكرة من كراك ناعم بالغ، مرسومةبعناية. عليك عرضها على الحدادومشاهدة ما سيحدث!
2724	تذكرة التوابل الساخنة	Material	8	تذكرة يتم الحصول عليها لحضور احتفالالتوابل الساخنة. يمكن استبدالها بمعداتخاصة أو بالعناصر.
2725	تذكرة الأرنب الراعي	Material	9	تذكرة لمن يرغبون في تحقيق حلمهمفي أن يصبحوا أرنبًا راعيًا.يتم تسليمه للحداد و....؟!
2726	تذكرة مطعم الأرواح	Material	9	إيصال للحصول على شراب احتفاليعلى حساب رئيس المطعم مفتول العضلات!يتم تسليمه للحداد و....!؟
2727	تذكرة الذعر الممتع	Material	8	تذكرة يتم الحصول عليها لحضوراحتفال الذعر الممتع. تُستبدلبمعدات خاصة أو عناصر.
2728	عصابة رأس سوداء	Material	9	عصابة رأس مصنوعة من نسيج متينيتناسب مع الطلاء الأبيض.اعرضها على ورشة الحدادة و...!؟
2729	تذكرة وشاح	Material	9	مخطوطة مستوحاة من توبي-كاداتشيتم تصميمها بواسطة عضو من اللجنة.اعرضها على ورشة الحدادة و...!؟
2730	رمز الاتحاد	Material	9	أنباء سارة حديثة من أصدقاء حولالعالم. يحكون أساطير غير واقعية!يُعرض على ورشة الحدادة!
2731	Unavailable	Item	3	Unavailable
2732	تذكرة الينبوع الذهبي	Material	9	تذكرة رُسم عليها مكّاك الينبوع الذهبي.يتم تسليمها للحدادمن أجل شيء جميل! 
2733	دمعة وحش ضخمة	Account Item	4	دموع مريرة ضخمة يذرفهاالوحش في مناسبات خاصة.<STYL MOJI_YELLOW_DEFAULT>(عنصر حساب)</STYL>
2734	فراء مهيب	Material	9	يتم الحصول عليها باستخدام عباءةقاطع الطريق. تُعجب الجامعين.<STYL MOJI_YELLOW_DEFAULT>(عنصر للمبادلة)</STYL>
